,TSM1_TPM,TSM2_TPM,STB48M1_TPM,STB48M2_TPM,EVT48M1_TPM,EVT48M2_TPM
ENSG00000280837,0,0,0.100221423,0.031041162,0,0
ENSG00000280850,0,0,0,0,0,0
ENSG00000280852,0.736720382,1.242600002,0,0.06165454,0.327097373,0.650500043
ENSG00000280870,0,0,0,0,0,0
ENSG00000280878,0,0,0,0,0.290669766,0.144514074
ENSG00000280881,0,0,0,0,0,0
ENSG00000280890,0,0.188666676,0.104776426,0.316406652,0.215210274,0.256793795
ENSG00000280893,0,0,0,0,0,0
ENSG00000280894,0,0,0,0,0,0
ENSG00000280904,0,0,0,0,1.582333541,0
ENSG00000280913,0.434620103,0.375927299,0.104385999,0.048496559,0.171526671,0.255836907
ENSG00000280916,0.183154682,0.190104906,0.065984469,0,0,0.053906535
ENSG00000280920,0,0,0,0,0,0
ENSG00000280924,0,0.172185785,1.733180101,0.999578407,0.88384806,0.097650705
ENSG00000280927,1.513229542,1.684881775,1.427342883,0.902590092,1.465877701,1.87868296
ENSG00000280936,0,0,0,0,0,0
ENSG00000280953,0,0,0,0,0,0
ENSG00000280958,0,0,0,0,0,0
ENSG00000280961,0,0,0,0,0,0
ENSG00000280968,2.915905785,3.026556508,2.801340628,0,0,0
ENSG00000280969,0,0,0,0,0,0
ENSG00000280987,0.185064044,0.139699435,0.07273347,0.011263717,0.079676905,0.099033641
ENSG00000280989,0,0,0,0,0,0
ENSG00000280991,0,0,0,0,0,0
ENSG00000280997,0,0.063341175,0.043970815,0,0,0
ENSG00000281000,0,0,0,0,0,0
ENSG00000281005,0.346569029,0.629510673,1.623143071,1.015126504,0.307747204,0.918027411
ENSG00000281008,0,0,0,0,0,0
ENSG00000281010,0,0,0,0,0,0
ENSG00000281016,1.70384933,1.768505795,0.409226387,0,0.504329415,0.501481109
ENSG00000281021,0.862230205,0.745791254,1.44961847,0.481054572,1.020860349,1.522642238
ENSG00000281026,1.683552965,1.543193094,1.370594571,1.815139903,2.174495173,2.05925167
ENSG00000281039,0,0,0,0,0,0
ENSG00000281058,0,0,0,0,0,0
ENSG00000281087,1.031349313,0.713657483,0.123853484,0.115081866,0.407031136,1.011830855
ENSG00000281091,1.257841711,1.46877007,0.198256644,0.078949545,0.977323658,0.971804016
ENSG00000281097,8.16572394,9.605669841,1.568978967,2.186789828,6.058629444,2.948116539
ENSG00000281100,0,0,0.038364974,0,0,0.062685139
ENSG00000281103,0,0,0.010387927,0.019304455,0,0
ENSG00000281106,0.720843552,0.694754925,0.037099382,0,0.243846248,0.303086343
ENSG00000281112,1.272816017,0,0,0,0,0
ENSG00000281113,0.376466709,2.539891905,0.271256575,0,0,0.443210417
ENSG00000281120,0,0,0,0,0,0
ENSG00000281128,0,0,0,0,0,0
ENSG00000281131,11.01925399,14.60587507,7.939732838,7.975590013,5.112832612,3.330868256
ENSG00000281133,0,1.155976444,0,0,0,0
ENSG00000281156,1.187961616,0,0,0,0,0
ENSG00000281159,0,0,0,0,0,0
ENSG00000281160,0,0,0.109895674,0,0,0
ENSG00000281162,0.194849211,0.346702646,0,0.074544046,0.428437095,0.196623418
ENSG00000281167,0,0,0,0,0,0
ENSG00000281179,0,1.257492789,0,0.405557622,0,0.356577219
ENSG00000281181,8199.560765,6557.910726,3174.03578,1625.111794,1848.193005,1968.808857
ENSG00000281183,5.338802532,4.715047152,2.969445607,2.508310832,4.713039018,3.969674375
ENSG00000281186,0,0,0,0,0,0
ENSG00000281189,1.682841744,2.561828174,0.889197838,0.638444725,0.664148391,0.198119242
ENSG00000281195,4.236940501,3.504433852,2.718948257,2.526385425,4.702910834,3.0396276
ENSG00000281196,0,0.046608038,0,0.030063385,0,0
ENSG00000281202,0.096061586,0.099706863,0,0,0,0
ENSG00000281207,4.43258178,5.340611172,1.155553009,0.850023429,1.925172475,2.071639355
ENSG00000281219,0,0,0,0,0,0
ENSG00000281248,0,0,0,0,0,0
ENSG00000281264,0,0.108691223,0,0,0,0
ENSG00000281269,0,0,0.885481233,0.8227692,0,0
ENSG00000281295,0,0,0,0,0,0
ENSG00000281311,0,0,0,0,0,0
ENSG00000281327,0.350232877,0.495713544,1.6976558,1.534790431,0.980123218,0.712198752
ENSG00000281332,1.333426304,1.845368292,1.543066502,1.406730105,1.243860078,1.569829185
ENSG00000281333,0.109883397,0.114053174,0,0,0.260198732,0
ENSG00000281344,0.077705526,0.092021616,0.005636514,0.006284786,0.024698395,0.028856714
ENSG00000281347,3.603483569,3.699124621,0.684772154,0.477206136,1.547170573,0.699287546
ENSG00000281348,0,0,0.41566655,0.128742663,0.227673891,0
ENSG00000281357,0.380636436,0.336550104,0.314892258,0.292590787,0.600886155,0.497910436
ENSG00000281358,0,0,0,0,0,0
ENSG00000281365,0,0.172856291,0,0,0,0
ENSG00000281369,1.979936027,2.055069234,0,1.325572599,0,0
ENSG00000281371,0,0,0,0,0,0
ENSG00000281376,0.056183156,0.116630309,0.080963602,0,0.133039079,0.132287712
ENSG00000281379,3.035485517,2.800599082,0.850564781,0.22580732,1.397644768,0.595607689
ENSG00000281383,3510.754777,2846.362176,1315.969974,656.4040195,826.1735429,784.5506235
ENSG00000281386,3.448920821,6.738443333,0.146180014,0.135827173,2.642226786,4.299225141
ENSG00000281392,0.010990599,0,0.031676343,0,0.013012611,0.01293912
ENSG00000281394,0,0,0,0,0,0
ENSG00000281398,21.24454964,19.84068408,2.016852421,2.146306406,3.965570745,3.886843286
ENSG00000281404,1.321770479,0.936395361,3.371118799,2.14911319,3.129890521,2.939313037
ENSG00000281406,1.461346335,1.483826545,3.547976356,3.126547406,1.504521566,1.757828745
ENSG00000281420,26.99912764,15.69325597,76.2587171,67.96572237,20.45845386,22.88577424
ENSG00000281426,0,0,0,0,0,0
ENSG00000281450,0,0,0,0,0,0
ENSG00000281453,0,0,0,0,0,0
ENSG00000281460,0,0.199952682,0,0.128974631,0,0
ENSG00000281468,2.188842663,1.398094345,0.121317901,0.225451718,0.199349108,0.594669724
ENSG00000281469,0.83041977,1.077414938,0.8975169,0.277984157,1.228996925,0.733233544
ENSG00000281473,0,0.208990092,0,0,0,0
ENSG00000281477,0,0,0,0,0,0
ENSG00000281490,10.80123226,11.33296965,2.594213686,1.807863655,9.220625905,7.786356937
ENSG00000281491,2.569422988,2.815088163,2.571324008,2.867059561,4.901220047,2.184690064
ENSG00000281501,1.374501043,0.917138336,0.42444555,0.1807599,1.482075493,1.560393698
ENSG00000281516,0,0,0,0,0,0
ENSG00000281530,1.065171063,2.487580692,1.822790135,0.623993079,0.788210979,0.783759392
ENSG00000281538,1.694398502,0.5276089,0.488347812,0.113440444,0.20061281,0.199479807
ENSG00000281548,0,0.067790922,0,0.174907564,0.077328456,0
ENSG00000281550,0,0,0,0,0,0
ENSG00000281560,0,0,0,0,0,0
ENSG00000281566,1.74210362,1.387697376,0.204341823,0.027124259,0.383741367,0.047696763
ENSG00000281571,7.763241811,9.689802546,1.557730772,1.513199603,2.094264981,6.825766305
ENSG00000281591,0.063584029,0,0,0.042569682,0,0
ENSG00000281593,0.321070707,0.499881706,0,0.322436578,0.190070095,0.188996634
ENSG00000281613,0,0,0,0,0,0
ENSG00000281627,0,0,0,0,0,0
ENSG00000281641,0.169663918,0.176102204,0.040749467,0.113590458,0.267837468,0.0665812
ENSG00000281649,15.66247907,14.85008855,7.313068986,7.047568694,12.41495397,10.19738797
ENSG00000281652,0,0,0,0,0,0
ENSG00000281655,0.444867734,0,0,0,0,0
ENSG00000281664,0,0,0.040418084,0,0,0
ENSG00000281691,1.079965106,0.720608692,0.94489664,0.7230396,1.0959886,0.272449693
ENSG00000281692,0,0,0,0,0,0.014015339
ENSG00000281696,0,1.353338276,2.818421973,0,0,0
ENSG00000281706,3.859033859,3.489431109,0.955284448,0.887628773,2.186395327,1.644471599
ENSG00000281708,0,0,0,0,0,0
ENSG00000281710,0,0,0,0,0,0
ENSG00000281720,0,0,0,0,0,0.098722948
ENSG00000281721,0,0,0.034360779,0,0,0
ENSG00000281731,0.184657246,0.162177644,0.030704212,0.028529661,0.084088404,0.217395092
ENSG00000281732,0,0,0,0,0,0
ENSG00000281741,2.063646557,1.32597298,0.283223777,0.526330297,0.116348054,1.503982406
ENSG00000281756,0.140310427,0,0.707687757,0.093938216,0.166124256,0.165186035
ENSG00000281769,0,0,0,0,0,0
ENSG00000281772,0,0.261730516,0,0.168822925,0,0
ENSG00000281778,0,0,0,0,0,0
ENSG00000281780,0,7.481375638,5.19349667,2.412840012,1.422322284,2.828578838
ENSG00000281808,0,0,0,0,0,0
ENSG00000281809,0,0,0,0,0,0
ENSG00000281825,1.549515151,0,1.116476337,0,1.834589613,0
ENSG00000281831,0,0,0,0,0,0
ENSG00000281832,0,0,0,0,0,0
ENSG00000281842,0,0,0,0,0,0
ENSG00000281849,0.66270586,0.458569168,0,0,0,0.260065616
ENSG00000281849_PAR_Y,0.66270586,0.687853752,0,0,0,0.260065616
ENSG00000281852,0.285942621,0.701511598,0.018730092,0.034807158,0.092331644,0.061206787
ENSG00000281856,0.883607814,0.458569168,0.159167081,0.394385236,0.784628202,0.953573927
ENSG00000281859,0,0,0,0,0,0
ENSG00000281863,0,0,0,0,0,0
ENSG00000281880,0,0,0,0,0.029559062,0.014696061
ENSG00000281883,0.238653003,0.123854619,0.042989323,0.11983413,0.07063989,0.21072281
ENSG00000281887,0,0,0,0,0,0
ENSG00000281896,0,0,0,0,0,0
ENSG00000281903,0.676500838,0.518996852,0.021193086,0.078768551,1.636746661,1.038831568
ENSG00000281904,0.054465892,0.113065449,0.078488912,0.036465064,0.322431695,0.128244277
ENSG00000281909,0.140865014,0.877262756,0.507489244,0.282928539,0,0.497516831
ENSG00000281910,0,0,0,0,0,0
ENSG00000281912,0.812815843,0.648969232,0,0.209300937,0.444163801,0.294436862
ENSG00000281920,0,0,0,0.096210914,0,0
ENSG00000281938,0,0,0,0,0,0
ENSG00000281941,1.993118024,0.886607765,0.102579051,0.190628283,0,0
ENSG00000281955,0.961974059,1.141118135,0.495095548,0.184012649,0.162707819,0
ENSG00000281958,0,0,0,0,0,0
ENSG00000281961,0,0,0,0,0,0
ENSG00000281969,0,0,0,0,0,0
ENSG00000281974,0.089171431,0.18511049,0.128501864,0,0.211153767,0.104980616
ENSG00000281990,0,0,0,0,0,0
ENSG00000281991,0,0,0,0,0,0
ENSG00000282012,0,0,0.129039979,0,0,0
ENSG00000282021,0.047730601,0.049541848,0.48148042,0.223690376,0.056511912,0.224770997
ENSG00000282022,2.114832767,1.219491633,1.015870777,1.887848449,2.503912417,3.319694724
ENSG00000282024,0.320685499,1.264847651,0.046212878,0.042939964,0.151873645,0.075507953
ENSG00000282033,0.259821496,0.269681017,0.093604942,0.695804815,0.461433839,0
ENSG00000282034,0,0,0.013177706,0.030611068,0.054133888,0.010765631
ENSG00000282041,0,0.132111594,0,0.085215381,0.150698432,0
ENSG00000282048,0.050456133,0,0,0,0,0
ENSG00000282051,9.949646974,9.627059345,45.8089889,47.64534447,10.58216753,7.742899959
ENSG00000282057,0.059282809,0.184597292,0.042715202,0,0.245663095,0.104689569
ENSG00000282059,0.408251552,0.32957835,0.228790017,0.030369504,0.107413393,0.053403376
ENSG00000282080,0.190582077,0.197814151,0,0.127595223,0.225644712,0
ENSG00000282089,13.79568328,42.95757625,9.940240938,2.309061947,12.25032419,8.1207586
ENSG00000282097,0,0,0.183858872,0.284729198,0,0.100136641
ENSG00000282100,0.339633245,0.423025687,0.097886744,0.227385389,0.08042356,0.399846754
ENSG00000282111,0.162240585,0,0,0,0.768356196,0
ENSG00000282121,0,0,0,0,0,0
ENSG00000282122,0,0,0,0,0,0
ENSG00000282133,0,0,0,0,0,0
ENSG00000282137,0,0,0,0,0,0
ENSG00000282142,0,0,0,0,0,0
ENSG00000282143,0.261729609,0.543323078,0,0,0,0
ENSG00000282160,0,0,0,0,0.289672044,0.28803606
ENSG00000282164,0.227079389,0.510675611,0.10907875,0.152030273,0.156833059,0.200503686
ENSG00000282173,0,0,0,0,0,0
ENSG00000282199,0.128505463,0.266763795,0,0.08603476,0,0
ENSG00000282206,22.01222995,13.87171733,25.49013991,19.47422098,3.723137744,3.702110538
ENSG00000282218,0,0,0,0,0,0
ENSG00000282221,0.961479725,2.794302771,1.385555167,0.257485325,0.455347782,0.679164163
ENSG00000282222,0.28247436,1.02617724,0,0.094558679,0.334443021,0
ENSG00000282246,0,0.050928747,0,0.032850354,0,0
ENSG00000282265,0.551116214,0.190676527,0.132365751,0,0,0
ENSG00000282268,0,7.159596041,0,0,0,4.0603793
ENSG00000282277,0.417642756,0,0,0,0,0
ENSG00000282278,0,0,0,0,0,0
ENSG00000282299,1.985187847,0.588720099,0.204341823,0.379739631,0,0
ENSG00000282300,0.283598264,0.588720099,0,0.094934908,0,0
ENSG00000282301,0,0,0.040846695,0,0,0
ENSG00000282304,0.34415197,0.357211605,0.165315166,0.384017813,0,0.270111069
ENSG00000282306,0.687124328,3.565994172,0.297057329,0.460031622,0.488123457,0.485366677
ENSG00000282308,0,0.193671446,0,0,0,0.439342961
ENSG00000282317,7.976012272,6.89890027,6.567974474,7.882801177,5.621078298,6.03647864
ENSG00000282320,0,0,0,0,0,0
ENSG00000282321,0,0,0,0,0,0
ENSG00000282327,0,0,0,0,0,0
ENSG00000282339,0,0,0,0,0,0
ENSG00000282358,1.977320523,1.759160982,0.305298021,0,0,0
ENSG00000282375,0,0,0.084331546,0,0.138573271,0
ENSG00000282381,3.218223776,2.96919702,0.257648386,0,0.423366834,0
ENSG00000282386,0.752933419,0.781505202,0.10850263,0.201636395,0.713164413,1.418273333
ENSG00000282390,0,0,0,0,0,0
ENSG00000282393,0.920168878,0.955086794,0.10200181,0.047388891,0.502826945,0.45832153
ENSG00000282408,0,0,0,0,0,0
ENSG00000282413,0,0,0,0,0,0
ENSG00000282416,11.01650006,8.209417918,48.74591733,46.9956637,14.38104988,14.96493824
ENSG00000282418,0.191263945,0,28.52706892,34.57396869,0.905808109,0.675519275
ENSG00000282419,0.099619423,0.41359884,0,0,0,0
ENSG00000282420,0,0,0,0,0,0
ENSG00000282431,0,0,0,0,0,0
ENSG00000282432,0,0,0,0,0,0
ENSG00000282440,0.472385326,0,0,0.10542109,0.18643105,0
ENSG00000282458,13.5102253,14.14560213,21.19700249,16.94831774,16.31570582,14.9511234
ENSG00000282478,0,0,0,0,0,0
ENSG00000282499,0,0,0,0,0,0
ENSG00000282501,2.410585242,1.471800247,0.102170911,0.189869815,0.167886848,0
ENSG00000282502,0,0,0,0,0,0
ENSG00000282508,2.859781321,2.560638442,7.578991534,6.738187889,2.179772987,2.61540446
ENSG00000282511,0,0.113238509,0,0,0,0.256881139
ENSG00000282520,24.14244575,46.53737427,9.940240938,2.309061947,12.25032419,8.1207586
ENSG00000282527,0,0,0,0,0,0
ENSG00000282535,0,0,0.151349445,0.140630492,0,0
ENSG00000282542,4.546708763,3.146162693,7.941945079,4.888903066,5.546323752,4.055146853
ENSG00000282556,0.067327799,0.023294236,0,0,0.026571512,0.052842888
ENSG00000282564,0,0,0,0,0,0
ENSG00000282572,0.274849731,0.356599417,0.841662432,0.552037946,0.08135391,0.242683339
ENSG00000282591,0,0,0,0.055704996,0,0
ENSG00000282599,17.2446041,21.47878812,2.485060235,0,4.083441396,16.2415172
ENSG00000282600,0,0,0,0,0,0
ENSG00000282602,0,0,0,0,0,0
ENSG00000282608,0,0,0.030092526,0,0,0
ENSG00000282625,0,0.425186738,0,0,0,0
ENSG00000282639,0,0,0,0,0,0
ENSG00000282651,0,0,0,0,0,0
ENSG00000282668,0.137424866,0.427919301,0,0,0,0
ENSG00000282686,0,0,0,0,0,0
ENSG00000282692,0,0,0.243787555,0,0,0
ENSG00000282697,0.567196528,0.883080148,0,0,0,0
ENSG00000282718,0.771960617,0,1.112445737,1.55048925,0,0
ENSG00000282728,0,0,0,0,0.070561139,0.07016263
ENSG00000282732,0,0,0,0,0,0
ENSG00000282738,0,0,1.02715823,0,0,0
ENSG00000282740,0.261090465,0.406497211,0,0,0,0
ENSG00000282742,0.56331162,0,0.081176889,0.075427735,0.13338955,0.132636205
ENSG00000282757,0,0,0.068967652,0,0,0
ENSG00000282759,0,0,0,0,0,0
ENSG00000282772,0,0,0,0.077468529,0.136998575,0
ENSG00000282780,0,0,0,0,0,0
ENSG00000282785,0,0,0,0,0,0
ENSG00000282787,0.901488579,2.432813832,0.909372801,0.24141963,2.134682686,1.910363954
ENSG00000282793,0,0,0,0,0,0
ENSG00000282798,5.173381231,5.369697031,8.602131581,8.614577265,6.282217532,5.622063646
ENSG00000282804,0,0,0,0,0,0
ENSG00000282807,0.677759401,0.175869633,0,0.340321333,0.20061281,0
ENSG00000282815,0.398707432,0.392056388,0.045360275,0.070246242,0.074535829,0
ENSG00000282816,0,0,0,0,0,0
ENSG00000282826,12.06237949,13.21115936,2.398583779,3.120193965,13.44693705,12.21832086
ENSG00000282828,0,0,0,0,0,0
ENSG00000282834,0,1.80738988,0.250934421,0,0,0
ENSG00000282836,0.431115103,0,0,0.577265487,0,0.507547413
ENSG00000282840,0,0.234492844,0,0,0.133741874,0.066493269
ENSG00000282842,0.384131301,0,0,0,0,0
ENSG00000282843,0,0,0,0,0,0
ENSG00000282849,0,0,0,0,0,0.591873472
ENSG00000282850,3.40769866,3.979138039,0,0,0.756494123,0.250740554
ENSG00000282851,0.52668249,0.364445775,0.050598928,0.047015383,0.249431888,0.248023169
ENSG00000282852,0,0,0,0,0,0
ENSG00000282855,4.165579693,2.88243477,3.501675785,1.859244685,3.287965799,4.495419939
ENSG00000282859,0,0,0,0,0,0
ENSG00000282860,0,0,0,0,0,0
ENSG00000282863,0,0,0,0,0,0
ENSG00000282864,0,0,0,0,0,0
ENSG00000282865,0,0,0,0,0.059795316,0
ENSG00000282870,20.38486664,20.87054747,6.194923179,7.05596621,17.89617183,15.50949032
ENSG00000282872,0,0,0,0,0,0
ENSG00000282875,0,0,0,0,0,0
ENSG00000282876,0,0,0,0,0,0
ENSG00000282879,0,0,0,0,0,0
ENSG00000282881,0,0,0.047175057,0.087667998,0,0
ENSG00000282882,0,0,0,0,0,0
ENSG00000282885,1.944892911,2.946205451,1.022613282,0.985381401,1.49364818,1.423328634
ENSG00000282886,3.239895317,4.707976791,0.933780209,0.65073564,1.15078803,3.814295706
ENSG00000282887,0,0,0,0,0,0
ENSG00000282890,0,0.041131853,0,0,0,0.139961184
ENSG00000282894,0,0,0,0,0,0
ENSG00000282897,0,0.039818349,0,0,0,0
ENSG00000282898,0,0,0,0,0,0
ENSG00000282904,0,0.098555718,0,0,0,0
ENSG00000282906,0,0,0,0,0,0
ENSG00000282907,0.148289245,0,0,0,0,0
ENSG00000282909,0,0,0,0,0,0
ENSG00000282911,0.812024396,0.140473087,0,0,0,0
ENSG00000282912,0,0,0,0,0,0
ENSG00000282914,0,0,0,0,0,0
ENSG00000282915,0,0,0,0,0,0.262780289
ENSG00000282916,0,0,0,0,0.070679332,0.070280155
ENSG00000282917,0.283472944,0.441344961,0.170209605,0.126523942,0,0
ENSG00000282921,0,0,0,0,0,0
ENSG00000282924,0,0.096081159,0,0,0,0
ENSG00000282925,0,0,0,0,0,0
ENSG00000282927,0,0,0,0,0,0
ENSG00000282933,0.080117306,0.166315082,0.144317848,0.29501316,0.047428506,0.282963863
ENSG00000282935,0,0.265699294,0,0,0,0
ENSG00000282936,0.794754416,0.847827448,0.031813697,0.103461995,0.235242649,0.28589497
ENSG00000282939,0,0.281659235,0.195525044,0,0,0
ENSG00000282943,5.671311221,5.784147816,50.95519726,48.53503364,20.43604204,18.52079838
ENSG00000282944,0.424753586,0.881743667,0.21860632,0.406248129,0.071842613,0.142873732
ENSG00000282946,0,0,0,0,0,0
ENSG00000282949,0,0,0,0,0,0
ENSG00000282950,0.129595813,0.269027245,0.373512084,0.260294256,0.460315212,0.305143656
ENSG00000282951,1.260122476,0.503054119,0.977802486,0.454276013,0.459063221,0.456470565
ENSG00000282952,0,0,0,0,0,0
ENSG00000282961,0.445240584,0.287745217,0.242121057,0.146232728,0.636563819,0.741760185
ENSG00000282964,0,0,0,0,0,0
ENSG00000282965,0,0.14976213,0.727743685,0.772803459,0.170832231,0
ENSG00000282968,0,0,0,0,0,0.057449456
ENSG00000282973,0,0,0,0,0,0
ENSG00000282975,0,0,0.101364299,0,0,0.165620735
ENSG00000282977,0.724857935,0.75236433,0.652854807,0.242647188,0.429107401,0.64002589
ENSG00000282978,4.128890983,4.736683966,2.035526981,1.454896755,5.40309014,6.907596492
ENSG00000282980,0.214691858,0,0.309385009,0.143736788,0,0.505509069
ENSG00000282987,0,0,0,0,0,0
ENSG00000282988,0.658727531,0.420753511,1.022290182,0.74634135,1.139880086,0.656203479
ENSG00000282989,0,0,0,0,0,0.174821887
ENSG00000282993,0.456908314,2.845480478,0,0.305901369,1.622906196,2.689567485
ENSG00000282994,0,0,0,0,0,0
ENSG00000282995,18.88396127,26.37427814,6.102920654,4.555149478,23.0157606,17.98167976
ENSG00000282996,0.380485927,0.263282891,0,0,0,0.149314067
ENSG00000282997,0,0,0,0,0,0
ENSG00000282998,0,0,0,0,0,0
ENSG00000283000,4.184077965,4.250451272,9.108438928,6.317716535,5.059251288,5.554707069
ENSG00000283001,0,0,0,0,0,0
ENSG00000283003,0.163356066,0,0,0,0,0
ENSG00000283005,0,0,0,0,0,0
ENSG00000283010,0,0.111756031,0,0,0,0.126759072
ENSG00000283016,0,0,2.061813966,1.04497694,0.307996796,0
ENSG00000283020,1.615497253,2.591419721,0.317459618,0.29497632,0.695531227,1.210305368
ENSG00000283023,45.86084378,46.31074623,12.93900871,12.11511701,42.03201241,32.36237713
ENSG00000283025,0,0,0,0,0,0
ENSG00000283031,3.229533178,6.940788202,2.436489405,1.856932191,1.709415055,1.61029968
ENSG00000283033,0,0,0,0,0,0
ENSG00000283036,0,0,0.075600459,0,0.124226382,0
ENSG00000283039,0.03384506,0,0.024386473,0,0,0
ENSG00000283040,0,0,0,0.085520813,0,0
ENSG00000283041,411.392735,427.426249,155.5980561,156.7262617,504.1309845,518.7180907
ENSG00000283043,0,0,0,0,0,0
ENSG00000283044,0,0,0,0,0.264272825,0.262780289
ENSG00000283045,0.161261758,0.167381205,0.46477748,0.647791135,0,0
ENSG00000283047,15.98752081,17.18685405,2.777029928,2.198078996,17.40778155,9.07486642
ENSG00000283050,2.026008176,2.004827482,2.01195942,1.897579627,2.535462287,2.187462074
ENSG00000283051,0,0,0.150169332,0,0,0
ENSG00000283052,0.080813715,0,0,0,0,0
ENSG00000283053,0,0,0,0,0,0
ENSG00000283057,1.382541536,1.435005241,1.992332774,1.851230699,0.545632256,1.085101365
ENSG00000283058,0,0,0,0,0,0
ENSG00000283061,0.242441146,0,0,0.324630024,0.8611339,0
ENSG00000283063,0,0,0,0,0,0
ENSG00000283064,0.067754465,0.070325563,0.683470305,0.0453618,0.240659094,0.398833201
ENSG00000283065,0,0,0,0,0,0
ENSG00000283069,0,0,0,0,0,0
ENSG00000283071,1.168486836,1.364431213,1.999590817,1.760186566,0,0.687823816
ENSG00000283072,0,0,0,0,0,0
ENSG00000283075,0,0,0,0,0,0
ENSG00000283076,0,0,0,0,0,0
ENSG00000283078,0.598413501,0.552108152,1.724705984,1.914166403,0.393615309,0.23483537
ENSG00000283083,0,0,0,0,0,0
ENSG00000283084,0.539982553,0,0.389075087,0,0.639326683,0
ENSG00000283093,0.329989338,0.685023078,0,0,0,0.388493081
ENSG00000283095,0,0,6.474108064,8.393853854,0.082466895,0
ENSG00000283096,0,0,0,0,0,0
ENSG00000283097,0,0,0,0,0,0
ENSG00000283098,0,0.053532918,0,0,0.183193464,0
ENSG00000283101,0,0,0,0,0,0
ENSG00000283103,2.106258339,2.037127058,1.345170281,1.025560534,2.125364058,2.141538758
ENSG00000283108,0,0.118688491,0,0.229671402,0.541547308,0
ENSG00000283110,0,0,0,0,0,0
ENSG00000283117,0,0,0,0,0,0
ENSG00000283118,0,0,0,0,0,0.586359123
ENSG00000283122,0.255551946,0.132624725,0,0,0,0.037607337
